commodity,data,preco,regiao,quantidade,cidade,estado,dia,mes,ano,commodity_id
ALGODÃO,2024-05-31,323.71,CUIABÁ/MT,1424.0,CUIABÁ,MT,31,5,2024,1
ALGODÃO,2024-06-01,322.53,RIBEIRÃO PRETO/SP,811.0,RIBEIRÃO PRETO,SP,1,6,2024,1
ALGODÃO,2024-06-02,321.25,CUIABÁ/MT,1924.0,CUIABÁ,MT,2,6,2024,1
ALGODÃO,2024-06-03,321.08,CAMPINAS/SP,1331.0,CAMPINAS,SP,3,6,2024,1
ALGODÃO,2024-06-04,328.08,SANTOS/SP,1641.0,SANTOS,SP,4,6,2024,1
ALGODÃO,2024-06-05,329.25,RIBEIRÃO PRETO/SP,1213.0,RIBEIRÃO PRETO,SP,5,6,2024,1
ALGODÃO,2024-06-06,331.74,CUIABÁ/MT,1262.0,CUIABÁ,MT,6,6,2024,1
ALGODÃO,2024-06-07,337.54,PARANAGUÁ/PR,1296.0,PARANAGUÁ,PR,7,6,2024,1
ALGODÃO,2024-06-08,339.48,CUIABÁ/MT,1268.0,CUIABÁ,MT,8,6,2024,1
ALGODÃO,2024-06-09,339.01,CAMPINAS/SP,993.0,CAMPINAS,SP,9,6,2024,1
ALGODÃO,2024-06-10,343.17,PARANAGUÁ/PR,697.0,PARANAGUÁ,PR,10,6,2024,1
ALGODÃO,2024-06-11,-55.56,SANTOS/SP,-885.0,SANTOS,SP,11,6,2024,1
ALGODÃO,2024-06-12,337.66,CAMPINAS/SP,1491.0,CAMPINAS,SP,12,6,2024,1
ALGODÃO,2024-06-13,335.81,RIBEIRÃO PRETO/SP,1325.0,RIBEIRÃO PRETO,SP,13,6,2024,1
ALGODÃO,2024-06-14,-10.74,RIBEIRÃO PRETO/SP,5143.0,RIBEIRÃO PRETO,SP,14,6,2024,1
ALGODÃO,2024-06-15,339.13,CAMPINAS/SP,774.0,CAMPINAS,SP,15,6,2024,1
ALGODÃO,2024-06-16,340.36,PARANAGUÁ/PR,1099.0,PARANAGUÁ,PR,16,6,2024,1
ALGODÃO,2024-06-17,343.36,CUIABÁ/MT,1364.0,CUIABÁ,MT,17,6,2024,1
ALGODÃO,2024-06-18,342.14,RIBEIRÃO PRETO/SP,1480.0,RIBEIRÃO PRETO,SP,18,6,2024,1
ALGODÃO,2024-06-19,342.44,RIBEIRÃO PRETO/SP,1501.0,RIBEIRÃO PRETO,SP,19,6,2024,1
ALGODÃO,2024-06-20,346.62,CUIABÁ/MT,1516.0,CUIABÁ,MT,20,6,2024,1
ALGODÃO,2024-06-21,345.27,SANTOS/SP,1934.0,SANTOS,SP,21,6,2024,1
ALGODÃO,2024-06-22,345.26,SANTOS/SP,928.0,SANTOS,SP,22,6,2024,1
ALGODÃO,2024-06-23,348.94,PARANAGUÁ/PR,1808.0,PARANAGUÁ,PR,23,6,2024,1
ALGODÃO,2024-06-24,349.01,RIBEIRÃO PRETO/SP,504.0,RIBEIRÃO PRETO,SP,24,6,2024,1
ALGODÃO,2024-06-25,351.78,RIBEIRÃO PRETO/SP,1641.0,RIBEIRÃO PRETO,SP,25,6,2024,1
ALGODÃO,2024-06-26,-5.75,RIBEIRÃO PRETO/SP,41120.0,RIBEIRÃO PRETO,SP,26,6,2024,1
ALGODÃO,2024-06-27,355.08,RIBEIRÃO PRETO/SP,682.0,RIBEIRÃO PRETO,SP,27,6,2024,1
ALGODÃO,2024-06-28,353.98,CUIABÁ/MT,1447.0,CUIABÁ,MT,28,6,2024,1
ALGODÃO,2024-06-29,354.69,CAMPINAS/SP,1691.0,CAMPINAS,SP,29,6,2024,1
ALGODÃO,2024-06-30,354.42,PARANAGUÁ/PR,561.0,PARANAGUÁ,PR,30,6,2024,1
ALGODÃO,2024-07-01,354.28,CUIABÁ/MT,1896.0,CUIABÁ,MT,1,7,2024,1
ALGODÃO,2024-07-02,578.22,CUIABÁ/MT,59681.0,CUIABÁ,MT,2,7,2024,1
ALGODÃO,2024-07-03,354.71,CAMPINAS/SP,1176.0,CAMPINAS,SP,3,7,2024,1
ALGODÃO,2024-07-04,357.88,RIBEIRÃO PRETO/SP,1076.0,RIBEIRÃO PRETO,SP,4,7,2024,1
ALGODÃO,2024-07-05,356.64,RIBEIRÃO PRETO/SP,607.0,RIBEIRÃO PRETO,SP,5,7,2024,1
ALGODÃO,2024-07-06,356.8,CUIABÁ/MT,1821.0,CUIABÁ,MT,6,7,2024,1
ALGODÃO,2024-07-07,351.12,CAMPINAS/SP,806.0,CAMPINAS,SP,7,7,2024,1
ALGODÃO,2024-07-08,346.24,SANTOS/SP,1694.0,SANTOS,SP,8,7,2024,1
ALGODÃO,2024-07-09,347.05,PARANAGUÁ/PR,866.0,PARANAGUÁ,PR,9,7,2024,1
ALGODÃO,2024-07-10,342.67,PARANAGUÁ/PR,650.0,PARANAGUÁ,PR,10,7,2024,1
ALGODÃO,2024-07-11,337.22,PARANAGUÁ/PR,1851.0,PARANAGUÁ,PR,11,7,2024,1
ALGODÃO,2024-07-12,334.78,CUIABÁ/MT,1129.0,CUIABÁ,MT,12,7,2024,1
ALGODÃO,2024-07-13,339.73,SANTOS/SP,1630.0,SANTOS,SP,13,7,2024,1
ALGODÃO,2024-07-14,339.64,RIBEIRÃO PRETO/SP,1253.0,RIBEIRÃO PRETO,SP,14,7,2024,1
ALGODÃO,2024-07-15,343.6,RIBEIRÃO PRETO/SP,865.0,RIBEIRÃO PRETO,SP,15,7,2024,1
ALGODÃO,2024-07-16,342.21,PARANAGUÁ/PR,1081.0,PARANAGUÁ,PR,16,7,2024,1
ALGODÃO,2024-07-17,341.2,RIBEIRÃO PRETO/SP,1629.0,RIBEIRÃO PRETO,SP,17,7,2024,1
ALGODÃO,2024-07-18,340.66,CUIABÁ/MT,1914.0,CUIABÁ,MT,18,7,2024,1
ALGODÃO,2024-07-19,336.99,SANTOS/SP,1895.0,SANTOS,SP,19,7,2024,1
ALGODÃO,2024-07-20,333.5,PARANAGUÁ/PR,1010.0,PARANAGUÁ,PR,20,7,2024,1
ALGODÃO,2024-07-21,333.2,CUIABÁ/MT,1539.0,CUIABÁ,MT,21,7,2024,1
ALGODÃO,2024-07-22,325.53,SANTOS/SP,744.0,SANTOS,SP,22,7,2024,1
ALGODÃO,2024-07-23,330.8,CAMPINAS/SP,1289.0,CAMPINAS,SP,23,7,2024,1
ALGODÃO,2024-07-24,328.06,CUIABÁ/MT,1092.0,CUIABÁ,MT,24,7,2024,1
ALGODÃO,2024-07-25,328.0,SANTOS/SP,1156.0,SANTOS,SP,25,7,2024,1
ALGODÃO,2024-07-26,330.64,CAMPINAS/SP,512.0,CAMPINAS,SP,26,7,2024,1
ALGODÃO,2024-07-27,327.57,PARANAGUÁ/PR,1234.0,PARANAGUÁ,PR,27,7,2024,1
ALGODÃO,2024-07-28,331.17,RIBEIRÃO PRETO/SP,1313.0,RIBEIRÃO PRETO,SP,28,7,2024,1
ALGODÃO,2024-07-29,5004.18,RIBEIRÃO PRETO/SP,-93.0,RIBEIRÃO PRETO,SP,29,7,2024,1
ALGODÃO,2024-07-30,327.12,RIBEIRÃO PRETO/SP,1835.0,RIBEIRÃO PRETO,SP,30,7,2024,1
ALGODÃO,2024-07-31,4.34,PARANAGUÁ/PR,-12.0,PARANAGUÁ,PR,31,7,2024,1
ALGODÃO,2024-08-01,322.78,RIBEIRÃO PRETO/SP,981.0,RIBEIRÃO PRETO,SP,1,8,2024,1
ALGODÃO,2024-08-02,322.86,CAMPINAS/SP,701.0,CAMPINAS,SP,2,8,2024,1
ALGODÃO,2024-08-03,318.97,SANTOS/SP,995.0,SANTOS,SP,3,8,2024,1
ALGODÃO,2024-08-04,321.24,RIBEIRÃO PRETO/SP,1669.0,RIBEIRÃO PRETO,SP,4,8,2024,1
ALGODÃO,2024-08-05,1906.04,CAMPINAS/SP,-299.0,CAMPINAS,SP,5,8,2024,1
ALGODÃO,2024-08-06,310.63,RIBEIRÃO PRETO/SP,1704.0,RIBEIRÃO PRETO,SP,6,8,2024,1
ALGODÃO,2024-08-07,312.77,CUIABÁ/MT,1514.0,CUIABÁ,MT,7,8,2024,1
ALGODÃO,2024-08-08,309.87,CUIABÁ/MT,821.0,CUIABÁ,MT,8,8,2024,1
ALGODÃO,2024-08-09,306.74,RIBEIRÃO PRETO/SP,1891.0,RIBEIRÃO PRETO,SP,9,8,2024,1
ALGODÃO,2024-08-10,310.78,RIBEIRÃO PRETO/SP,1782.0,RIBEIRÃO PRETO,SP,10,8,2024,1
ALGODÃO,2024-08-11,306.28,CAMPINAS/SP,1861.0,CAMPINAS,SP,11,8,2024,1
ALGODÃO,2024-08-12,306.44,SANTOS/SP,863.0,SANTOS,SP,12,8,2024,1
ALGODÃO,2024-08-13,301.87,RIBEIRÃO PRETO/SP,1909.0,RIBEIRÃO PRETO,SP,13,8,2024,1
ALGODÃO,2024-08-14,300.56,SANTOS/SP,1003.0,SANTOS,SP,14,8,2024,1
ALGODÃO,2024-08-15,298.18,CAMPINAS/SP,1544.0,CAMPINAS,SP,15,8,2024,1
ALGODÃO,2024-08-16,295.14,RIBEIRÃO PRETO/SP,860.0,RIBEIRÃO PRETO,SP,16,8,2024,1
ALGODÃO,2024-08-17,297.36,CUIABÁ/MT,1036.0,CUIABÁ,MT,17,8,2024,1
ALGODÃO,2024-08-18,293.2,CUIABÁ/MT,1136.0,CUIABÁ,MT,18,8,2024,1
ALGODÃO,2024-08-19,-81.09,CUIABÁ/MT,-168.0,CUIABÁ,MT,19,8,2024,1
ALGODÃO,2024-08-20,298.73,CUIABÁ/MT,880.0,CUIABÁ,MT,20,8,2024,1
ALGODÃO,2024-08-21,300.0,CAMPINAS/SP,1456.0,CAMPINAS,SP,21,8,2024,1
ALGODÃO,2024-08-22,305.32,SANTOS/SP,1896.0,SANTOS,SP,22,8,2024,1
ALGODÃO,2024-08-23,308.98,CAMPINAS/SP,1038.0,CAMPINAS,SP,23,8,2024,1
ALGODÃO,2024-08-24,306.17,RIBEIRÃO PRETO/SP,730.0,RIBEIRÃO PRETO,SP,24,8,2024,1
ALGODÃO,2024-08-25,297.81,CUIABÁ/MT,1067.0,CUIABÁ,MT,25,8,2024,1
ALGODÃO,2024-08-26,300.69,PARANAGUÁ/PR,1199.0,PARANAGUÁ,PR,26,8,2024,1
ALGODÃO,2024-08-27,291.63,PARANAGUÁ/PR,1706.0,PARANAGUÁ,PR,27,8,2024,1
ALGODÃO,2024-08-28,290.97,CUIABÁ/MT,650.0,CUIABÁ,MT,28,8,2024,1
ALGODÃO,2024-08-29,294.49,CUIABÁ/MT,1806.0,CUIABÁ,MT,29,8,2024,1
ALGODÃO,2024-08-30,297.25,RIBEIRÃO PRETO/SP,611.0,RIBEIRÃO PRETO,SP,30,8,2024,1
ALGODÃO,2024-08-31,299.54,CAMPINAS/SP,655.0,CAMPINAS,SP,31,8,2024,1
ALGODÃO,2024-09-01,294.73,RIBEIRÃO PRETO/SP,647.0,RIBEIRÃO PRETO,SP,1,9,2024,1
ALGODÃO,2024-09-02,288.05,PARANAGUÁ/PR,799.0,PARANAGUÁ,PR,2,9,2024,1
ALGODÃO,2024-09-03,-62.96,CAMPINAS/SP,-116.0,CAMPINAS,SP,3,9,2024,1
ALGODÃO,2024-09-04,285.94,CUIABÁ/MT,1409.0,CUIABÁ,MT,4,9,2024,1
ALGODÃO,2024-09-05,284.73,CAMPINAS/SP,1311.0,CAMPINAS,SP,5,9,2024,1
ALGODÃO,2024-09-06,281.62,PARANAGUÁ/PR,1752.0,PARANAGUÁ,PR,6,9,2024,1
ALGODÃO,2024-09-07,287.98,RIBEIRÃO PRETO/SP,965.0,RIBEIRÃO PRETO,SP,7,9,2024,1
ALGODÃO,2024-09-08,285.49,CUIABÁ/MT,677.0,CUIABÁ,MT,8,9,2024,1
ALGODÃO,2024-09-09,285.63,PARANAGUÁ/PR,1862.0,PARANAGUÁ,PR,9,9,2024,1
ALGODÃO,2024-09-10,283.1,PARANAGUÁ/PR,1315.0,PARANAGUÁ,PR,10,9,2024,1
ALGODÃO,2024-09-11,281.66,PARANAGUÁ/PR,1241.0,PARANAGUÁ,PR,11,9,2024,1
ALGODÃO,2024-09-12,279.2,RIBEIRÃO PRETO/SP,1062.0,RIBEIRÃO PRETO,SP,12,9,2024,1
ALGODÃO,2024-09-13,277.52,SANTOS/SP,1170.0,SANTOS,SP,13,9,2024,1
ALGODÃO,2024-09-14,279.23,SANTOS/SP,886.0,SANTOS,SP,14,9,2024,1
ALGODÃO,2024-09-15,283.99,CAMPINAS/SP,1426.0,CAMPINAS,SP,15,9,2024,1
ALGODÃO,2024-09-16,286.1,SANTOS/SP,709.0,SANTOS,SP,16,9,2024,1
ALGODÃO,2024-09-17,285.56,CUIABÁ/MT,992.0,CUIABÁ,MT,17,9,2024,1
ALGODÃO,2024-09-18,287.26,CUIABÁ/MT,1930.0,CUIABÁ,MT,18,9,2024,1
ALGODÃO,2024-09-19,290.15,PARANAGUÁ/PR,1707.0,PARANAGUÁ,PR,19,9,2024,1
ALGODÃO,2024-09-20,290.55,CUIABÁ/MT,839.0,CUIABÁ,MT,20,9,2024,1
ALGODÃO,2024-09-21,292.39,CAMPINAS/SP,634.0,CAMPINAS,SP,21,9,2024,1
ALGODÃO,2024-09-22,294.17,CUIABÁ/MT,635.0,CUIABÁ,MT,22,9,2024,1
ALGODÃO,2024-09-23,298.88,RIBEIRÃO PRETO/SP,1439.0,RIBEIRÃO PRETO,SP,23,9,2024,1
ALGODÃO,2024-09-24,303.2,SANTOS/SP,789.0,SANTOS,SP,24,9,2024,1
ALGODÃO,2024-09-25,11108.02,CUIABÁ/MT,4906.0,CUIABÁ,MT,25,9,2024,1
ALGODÃO,2024-09-26,306.74,CUIABÁ/MT,1418.0,CUIABÁ,MT,26,9,2024,1
ALGODÃO,2024-09-27,310.04,SANTOS/SP,893.0,SANTOS,SP,27,9,2024,1
ALGODÃO,2024-09-28,308.84,SANTOS/SP,1235.0,SANTOS,SP,28,9,2024,1
ALGODÃO,2024-09-29,316.05,CUIABÁ/MT,767.0,CUIABÁ,MT,29,9,2024,1
ALGODÃO,2024-09-30,315.99,RIBEIRÃO PRETO/SP,1170.0,RIBEIRÃO PRETO,SP,30,9,2024,1
ALGODÃO,2024-10-01,318.25,PARANAGUÁ/PR,571.0,PARANAGUÁ,PR,1,10,2024,1
ALGODÃO,2024-10-02,321.82,CUIABÁ/MT,1565.0,CUIABÁ,MT,2,10,2024,1
ALGODÃO,2024-10-03,322.82,SANTOS/SP,604.0,SANTOS,SP,3,10,2024,1
ALGODÃO,2024-10-04,324.74,CAMPINAS/SP,1733.0,CAMPINAS,SP,4,10,2024,1
ALGODÃO,2024-10-05,320.38,RIBEIRÃO PRETO/SP,1033.0,RIBEIRÃO PRETO,SP,5,10,2024,1
ALGODÃO,2024-10-06,314.94,SANTOS/SP,871.0,SANTOS,SP,6,10,2024,1
ALGODÃO,2024-10-07,319.29,CAMPINAS/SP,1889.0,CAMPINAS,SP,7,10,2024,1
ALGODÃO,2024-10-08,318.29,RIBEIRÃO PRETO/SP,833.0,RIBEIRÃO PRETO,SP,8,10,2024,1
ALGODÃO,2024-10-09,315.12,CUIABÁ/MT,1063.0,CUIABÁ,MT,9,10,2024,1
ALGODÃO,2024-10-10,318.7,CUIABÁ/MT,1111.0,CUIABÁ,MT,10,10,2024,1
ALGODÃO,2024-10-11,321.19,RIBEIRÃO PRETO/SP,690.0,RIBEIRÃO PRETO,SP,11,10,2024,1
ALGODÃO,2024-10-12,322.1,SANTOS/SP,1829.0,SANTOS,SP,12,10,2024,1
ALGODÃO,2024-10-13,325.39,SANTOS/SP,1430.0,SANTOS,SP,13,10,2024,1
ALGODÃO,2024-10-14,323.33,CUIABÁ/MT,1297.0,CUIABÁ,MT,14,10,2024,1
ALGODÃO,2024-10-15,322.11,CUIABÁ/MT,1981.0,CUIABÁ,MT,15,10,2024,1
ALGODÃO,2024-10-16,328.06,CUIABÁ/MT,1239.0,CUIABÁ,MT,16,10,2024,1
ALGODÃO,2024-10-17,331.28,CUIABÁ/MT,1986.0,CUIABÁ,MT,17,10,2024,1
ALGODÃO,2024-10-18,325.53,RIBEIRÃO PRETO/SP,1264.0,RIBEIRÃO PRETO,SP,18,10,2024,1
ALGODÃO,2024-10-19,320.08,SANTOS/SP,873.0,SANTOS,SP,19,10,2024,1
ALGODÃO,2024-10-20,327.32,CAMPINAS/SP,1914.0,CAMPINAS,SP,20,10,2024,1
ALGODÃO,2024-10-21,333.58,SANTOS/SP,912.0,SANTOS,SP,21,10,2024,1
ALGODÃO,2024-10-22,328.17,SANTOS/SP,931.0,SANTOS,SP,22,10,2024,1
ALGODÃO,2024-10-23,325.26,CAMPINAS/SP,1584.0,CAMPINAS,SP,23,10,2024,1
ALGODÃO,2024-10-24,334.67,SANTOS/SP,1659.0,SANTOS,SP,24,10,2024,1
ALGODÃO,2024-10-25,330.44,CAMPINAS/SP,1883.0,CAMPINAS,SP,25,10,2024,1
ALGODÃO,2024-10-26,334.26,SANTOS/SP,1601.0,SANTOS,SP,26,10,2024,1
ALGODÃO,2024-10-27,329.28,CUIABÁ/MT,970.0,CUIABÁ,MT,27,10,2024,1
ALGODÃO,2024-10-28,249.13,RIBEIRÃO PRETO/SP,19700.0,RIBEIRÃO PRETO,SP,28,10,2024,1
ALGODÃO,2024-10-29,330.92,SANTOS/SP,1973.0,SANTOS,SP,29,10,2024,1
ALGODÃO,2024-10-30,333.27,CUIABÁ/MT,1318.0,CUIABÁ,MT,30,10,2024,1
ALGODÃO,2024-10-31,330.99,CAMPINAS/SP,1045.0,CAMPINAS,SP,31,10,2024,1
ALGODÃO,2024-11-01,334.2,CUIABÁ/MT,1212.0,CUIABÁ,MT,1,11,2024,1
ALGODÃO,2024-11-02,333.6,PARANAGUÁ/PR,519.0,PARANAGUÁ,PR,2,11,2024,1
ALGODÃO,2024-11-03,335.92,CUIABÁ/MT,1489.0,CUIABÁ,MT,3,11,2024,1
ALGODÃO,2024-11-04,336.82,PARANAGUÁ/PR,1458.0,PARANAGUÁ,PR,4,11,2024,1
ALGODÃO,2024-11-05,333.85,CAMPINAS/SP,1668.0,CAMPINAS,SP,5,11,2024,1
ALGODÃO,2024-11-06,331.59,RIBEIRÃO PRETO/SP,1606.0,RIBEIRÃO PRETO,SP,6,11,2024,1
ALGODÃO,2024-11-07,331.31,PARANAGUÁ/PR,1405.0,PARANAGUÁ,PR,7,11,2024,1
ALGODÃO,2024-11-08,337.76,PARANAGUÁ/PR,1675.0,PARANAGUÁ,PR,8,11,2024,1
ALGODÃO,2024-11-09,337.28,SANTOS/SP,1974.0,SANTOS,SP,9,11,2024,1
ALGODÃO,2024-11-10,336.36,CUIABÁ/MT,1022.0,CUIABÁ,MT,10,11,2024,1
ALGODÃO,2024-11-11,335.39,CAMPINAS/SP,918.0,CAMPINAS,SP,11,11,2024,1
ALGODÃO,2024-11-12,332.63,PARANAGUÁ/PR,1169.0,PARANAGUÁ,PR,12,11,2024,1
ALGODÃO,2024-11-13,329.62,CAMPINAS/SP,1746.0,CAMPINAS,SP,13,11,2024,1
ALGODÃO,2024-11-14,334.55,CAMPINAS/SP,1379.0,CAMPINAS,SP,14,11,2024,1
ALGODÃO,2024-11-15,339.02,CUIABÁ/MT,1118.0,CUIABÁ,MT,15,11,2024,1
ALGODÃO,2024-11-16,337.93,SANTOS/SP,1698.0,SANTOS,SP,16,11,2024,1
ALGODÃO,2024-11-17,331.62,CAMPINAS/SP,566.0,CAMPINAS,SP,17,11,2024,1
ALGODÃO,2024-11-18,328.36,RIBEIRÃO PRETO/SP,1123.0,RIBEIRÃO PRETO,SP,18,11,2024,1
ALGODÃO,2024-11-19,327.47,PARANAGUÁ/PR,549.0,PARANAGUÁ,PR,19,11,2024,1
ALGODÃO,2024-11-20,329.56,PARANAGUÁ/PR,1765.0,PARANAGUÁ,PR,20,11,2024,1
ALGODÃO,2024-11-21,326.11,SANTOS/SP,1694.0,SANTOS,SP,21,11,2024,1
ALGODÃO,2024-11-22,325.21,PARANAGUÁ/PR,1465.0,PARANAGUÁ,PR,22,11,2024,1
ALGODÃO,2024-11-23,325.34,SANTOS/SP,892.0,SANTOS,SP,23,11,2024,1
ALGODÃO,2024-11-24,324.28,PARANAGUÁ/PR,1357.0,PARANAGUÁ,PR,24,11,2024,1
ALGODÃO,2024-11-25,320.44,SANTOS/SP,834.0,SANTOS,SP,25,11,2024,1
ALGODÃO,2024-11-26,380.56,CAMPINAS/SP,-852.0,CAMPINAS,SP,26,11,2024,1
ALGODÃO,2024-11-27,320.44,PARANAGUÁ/PR,889.0,PARANAGUÁ,PR,27,11,2024,1
ALGODÃO,2024-11-28,320.98,CAMPINAS/SP,908.0,CAMPINAS,SP,28,11,2024,1
ALGODÃO,2024-11-29,320.31,CUIABÁ/MT,626.0,CUIABÁ,MT,29,11,2024,1
ALGODÃO,2024-11-30,319.36,SANTOS/SP,824.0,SANTOS,SP,30,11,2024,1
ALGODÃO,2024-12-01,322.76,PARANAGUÁ/PR,516.0,PARANAGUÁ,PR,1,12,2024,1
ALGODÃO,2024-12-02,319.12,PARANAGUÁ/PR,571.0,PARANAGUÁ,PR,2,12,2024,1
ALGODÃO,2024-12-03,323.9,RIBEIRÃO PRETO/SP,1533.0,RIBEIRÃO PRETO,SP,3,12,2024,1
ALGODÃO,2024-12-04,583.18,SANTOS/SP,-424.0,SANTOS,SP,4,12,2024,1
ALGODÃO,2024-12-05,328.08,RIBEIRÃO PRETO/SP,966.0,RIBEIRÃO PRETO,SP,5,12,2024,1
ALGODÃO,2024-12-06,324.25,CAMPINAS/SP,879.0,CAMPINAS,SP,6,12,2024,1
ALGODÃO,2024-12-07,316.95,CUIABÁ/MT,675.0,CUIABÁ,MT,7,12,2024,1
ALGODÃO,2024-12-08,319.18,RIBEIRÃO PRETO/SP,1264.0,RIBEIRÃO PRETO,SP,8,12,2024,1
ALGODÃO,2024-12-09,319.04,RIBEIRÃO PRETO/SP,1027.0,RIBEIRÃO PRETO,SP,9,12,2024,1
ALGODÃO,2024-12-10,320.66,CAMPINAS/SP,1124.0,CAMPINAS,SP,10,12,2024,1
ALGODÃO,2024-12-11,320.37,SANTOS/SP,1607.0,SANTOS,SP,11,12,2024,1
ALGODÃO,2024-12-12,321.87,SANTOS/SP,637.0,SANTOS,SP,12,12,2024,1
ALGODÃO,2024-12-13,320.26,SANTOS/SP,942.0,SANTOS,SP,13,12,2024,1
ALGODÃO,2024-12-14,322.18,RIBEIRÃO PRETO/SP,1005.0,RIBEIRÃO PRETO,SP,14,12,2024,1
ALGODÃO,2024-12-15,317.43,CUIABÁ/MT,1265.0,CUIABÁ,MT,15,12,2024,1
ALGODÃO,2024-12-16,315.63,CUIABÁ/MT,605.0,CUIABÁ,MT,16,12,2024,1
ALGODÃO,2024-12-17,318.73,PARANAGUÁ/PR,623.0,PARANAGUÁ,PR,17,12,2024,1
ALGODÃO,2024-12-18,318.51,CUIABÁ/MT,843.0,CUIABÁ,MT,18,12,2024,1
ALGODÃO,2024-12-19,314.83,RIBEIRÃO PRETO/SP,575.0,RIBEIRÃO PRETO,SP,19,12,2024,1
ALGODÃO,2024-12-20,314.33,SANTOS/SP,524.0,SANTOS,SP,20,12,2024,1
ALGODÃO,2024-12-21,311.3,SANTOS/SP,1729.0,SANTOS,SP,21,12,2024,1
ALGODÃO,2024-12-22,312.65,PARANAGUÁ/PR,576.0,PARANAGUÁ,PR,22,12,2024,1
ALGODÃO,2024-12-23,313.4,SANTOS/SP,534.0,SANTOS,SP,23,12,2024,1
ALGODÃO,2024-12-24,313.96,RIBEIRÃO PRETO/SP,1233.0,RIBEIRÃO PRETO,SP,24,12,2024,1
ALGODÃO,2024-12-25,314.25,CAMPINAS/SP,832.0,CAMPINAS,SP,25,12,2024,1
ALGODÃO,2024-12-26,313.39,RIBEIRÃO PRETO/SP,727.0,RIBEIRÃO PRETO,SP,26,12,2024,1
ALGODÃO,2024-12-27,-19.25,CAMPINAS/SP,-456.0,CAMPINAS,SP,27,12,2024,1
ALGODÃO,2024-12-28,315.87,RIBEIRÃO PRETO/SP,870.0,RIBEIRÃO PRETO,SP,28,12,2024,1
ALGODÃO,2024-12-29,317.18,CUIABÁ/MT,633.0,CUIABÁ,MT,29,12,2024,1
ALGODÃO,2024-12-30,319.54,PARANAGUÁ/PR,845.0,PARANAGUÁ,PR,30,12,2024,1
ALGODÃO,2024-12-31,321.71,RIBEIRÃO PRETO/SP,886.0,RIBEIRÃO PRETO,SP,31,12,2024,1
ALGODÃO,2025-01-01,320.96,RIBEIRÃO PRETO/SP,741.0,RIBEIRÃO PRETO,SP,1,1,2025,1
ALGODÃO,2025-01-02,321.01,PARANAGUÁ/PR,1244.0,PARANAGUÁ,PR,2,1,2025,1
ALGODÃO,2025-01-03,321.02,CAMPINAS/SP,1551.0,CAMPINAS,SP,3,1,2025,1
ALGODÃO,2025-01-04,321.8,SANTOS/SP,1453.0,SANTOS,SP,4,1,2025,1
ALGODÃO,2025-01-05,320.96,SANTOS/SP,1513.0,SANTOS,SP,5,1,2025,1
ALGODÃO,2025-01-06,323.15,SANTOS/SP,1956.0,SANTOS,SP,6,1,2025,1
ALGODÃO,2025-01-07,323.28,PARANAGUÁ/PR,1395.0,PARANAGUÁ,PR,7,1,2025,1
ALGODÃO,2025-01-08,319.43,SANTOS/SP,964.0,SANTOS,SP,8,1,2025,1
ALGODÃO,2025-01-09,319.21,PARANAGUÁ/PR,1177.0,PARANAGUÁ,PR,9,1,2025,1
ALGODÃO,2025-01-10,320.14,PARANAGUÁ/PR,1232.0,PARANAGUÁ,PR,10,1,2025,1
ALGODÃO,2025-01-11,321.69,RIBEIRÃO PRETO/SP,1652.0,RIBEIRÃO PRETO,SP,11,1,2025,1
ALGODÃO,2025-01-12,315.9,CUIABÁ/MT,1866.0,CUIABÁ,MT,12,1,2025,1
ALGODÃO,2025-01-13,323.22,CAMPINAS/SP,1212.0,CAMPINAS,SP,13,1,2025,1
ALGODÃO,2025-01-14,320.2,RIBEIRÃO PRETO/SP,1913.0,RIBEIRÃO PRETO,SP,14,1,2025,1
ALGODÃO,2025-01-15,324.44,PARANAGUÁ/PR,1680.0,PARANAGUÁ,PR,15,1,2025,1
ALGODÃO,2025-01-16,325.55,SANTOS/SP,922.0,SANTOS,SP,16,1,2025,1
ALGODÃO,2025-01-17,328.07,RIBEIRÃO PRETO/SP,1245.0,RIBEIRÃO PRETO,SP,17,1,2025,1
ALGODÃO,2025-01-18,324.73,PARANAGUÁ/PR,1886.0,PARANAGUÁ,PR,18,1,2025,1
ALGODÃO,2025-01-19,321.31,SANTOS/SP,688.0,SANTOS,SP,19,1,2025,1
ALGODÃO,2025-01-20,319.34,SANTOS/SP,719.0,SANTOS,SP,20,1,2025,1
ALGODÃO,2025-01-21,319.97,PARANAGUÁ/PR,1915.0,PARANAGUÁ,PR,21,1,2025,1
ALGODÃO,2025-01-22,323.15,PARANAGUÁ/PR,739.0,PARANAGUÁ,PR,22,1,2025,1
ALGODÃO,2025-01-23,325.67,RIBEIRÃO PRETO/SP,1566.0,RIBEIRÃO PRETO,SP,23,1,2025,1
ALGODÃO,2025-01-24,320.47,CAMPINAS/SP,1306.0,CAMPINAS,SP,24,1,2025,1
ALGODÃO,2025-01-25,322.6,CAMPINAS/SP,1848.0,CAMPINAS,SP,25,1,2025,1
ALGODÃO,2025-01-26,322.84,CAMPINAS/SP,1146.0,CAMPINAS,SP,26,1,2025,1
ALGODÃO,2025-01-27,327.12,CAMPINAS/SP,1412.0,CAMPINAS,SP,27,1,2025,1
ALGODÃO,2025-01-28,729.21,RIBEIRÃO PRETO/SP,-512.0,RIBEIRÃO PRETO,SP,28,1,2025,1
